Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Fat digestion and absorption	2/43	1.956379e-02	6.539573e-01	0	0	9.885017e+00	3.888840e+01	NPC1L1;PNLIP
KEGG_2021_Human	Basal transcription factors	2/45	2.131096e-02	6.539573e-01	0	0	9.424300e+00	3.626974e+01	GTF2A1L;GTF2H2C
KEGG_2021_Human	Glycerolipid metabolism	2/61	3.742130e-02	6.539573e-01	0	0	6.863023e+00	2.254857e+01	GPAT4;PNLIP
KEGG_2021_Human	Taurine and hypotaurine metabolism	1/11	5.365826e-02	6.539573e-01	0	0	2.009091e+01	5.876832e+01	ADO
KEGG_2021_Human	Metabolism of xenobiotics by cytochrome P450	2/76	5.555659e-02	6.539573e-01	0	0	5.467733e+00	1.580368e+01	ALDH3B1;UGT2B17
KEGG_2021_Human	Synaptic vesicle cycle	2/78	5.816816e-02	6.539573e-01	0	0	5.323308e+00	1.514171e+01	SLC1A6;CPLX3
KEGG_2021_Human	Viral carcinogenesis	3/203	8.167436e-02	6.539573e-01	0	0	3.046392e+00	7.631258e+00	GTF2A1L;H2BC7;GTF2H2C
KEGG_2021_Human	Phenylalanine metabolism	1/17	8.171463e-02	6.539573e-01	0	0	1.255303e+01	3.143934e+01	ALDH3B1
KEGG_2021_Human	Glycosaminoglycan degradation	1/19	9.088251e-02	6.539573e-01	0	0	1.115713e+01	2.675688e+01	HYAL1
KEGG_2021_Human	Pancreatic secretion	2/102	9.248469e-02	6.539573e-01	0	0	4.040816e+00	9.620021e+00	CTRB2;PNLIP
KEGG_2021_Human	C-type lectin receptor signaling pathway	2/104	9.556255e-02	6.539573e-01	0	0	3.961184e+00	9.300759e+00	PLK3;IL12A
KEGG_2021_Human	Drug metabolism	2/108	1.018051e-01	6.539573e-01	0	0	3.810936e+00	8.706827e+00	ALDH3B1;UGT2B17
KEGG_2021_Human	Histidine metabolism	1/22	1.044647e-01	6.539573e-01	0	0	9.561809e+00	2.159923e+01	ALDH3B1
KEGG_2021_Human	Vitamin digestion and absorption	1/24	1.134077e-01	6.539573e-01	0	0	8.729469e+00	1.900201e+01	PNLIP
KEGG_2021_Human	Ascorbate and aldarate metabolism	1/30	1.397096e-01	6.539573e-01	0	0	6.921282e+00	1.362239e+01	UGT2B17
KEGG_2021_Human	beta-Alanine metabolism	1/30	1.397096e-01	6.539573e-01	0	0	6.921282e+00	1.362239e+01	ALDH3B1
KEGG_2021_Human	Pentose and glucuronate interconversions	1/34	1.568135e-01	6.539573e-01	0	0	6.081114e+00	1.126647e+01	UGT2B17
KEGG_2021_Human	Tyrosine metabolism	1/36	1.652387e-01	6.539573e-01	0	0	5.733045e+00	1.032157e+01	ALDH3B1
KEGG_2021_Human	African trypanosomiasis	1/37	1.694201e-01	6.539573e-01	0	0	5.573513e+00	9.895070e+00	IL12A
KEGG_2021_Human	Allograft rejection	1/38	1.735807e-01	6.539573e-01	0	0	5.422604e+00	9.495593e+00	IL12A
KEGG_2021_Human	Homologous recombination	1/41	1.859390e-01	6.539573e-01	0	0	5.015152e+00	8.437172e+00	RBBP8
KEGG_2021_Human	Graft-versus-host disease	1/42	1.900177e-01	6.539573e-01	0	0	4.892584e+00	8.124812e+00	KLRC1
KEGG_2021_Human	Type I diabetes mellitus	1/43	1.940761e-01	6.539573e-01	0	0	4.775854e+00	7.830035e+00	IL12A
KEGG_2021_Human	Porphyrin and chlorophyll metabolism	1/43	1.940761e-01	6.539573e-01	0	0	4.775854e+00	7.830035e+00	UGT2B17
KEGG_2021_Human	ABC transporters	1/45	2.021327e-01	6.539573e-01	0	0	4.558310e+00	7.287968e+00	ABCA12
KEGG_2021_Human	Nucleotide excision repair	1/47	2.101095e-01	6.539573e-01	0	0	4.359684e+00	6.801658e+00	GTF2H2C
KEGG_2021_Human	Malaria	1/50	2.219269e-01	6.539573e-01	0	0	4.092146e+00	6.160346e+00	IL12A
KEGG_2021_Human	Tuberculosis	2/180	2.272471e-01	6.539573e-01	0	0	2.261179e+00	3.350427e+00	PLK3;IL12A
KEGG_2021_Human	NOD-like receptor signaling pathway	2/181	2.290890e-01	6.539573e-01	0	0	2.248432e+00	3.313390e+00	DEFB103B;CARD18
KEGG_2021_Human	Axon guidance	2/182	2.309320e-01	6.539573e-01	0	0	2.235828e+00	3.276901e+00	SRGAP2;NEO1
KEGG_2021_Human	Glycosaminoglycan biosynthesis	1/53	2.335693e-01	6.539573e-01	0	0	3.855478e+00	5.606931e+00	CHST15
KEGG_2021_Human	Legionellosis	1/57	2.488245e-01	6.539573e-01	0	0	3.579365e+00	4.978923e+00	IL12A
KEGG_2021_Human	Viral myocarditis	1/60	2.600684e-01	6.539573e-01	0	0	3.396850e+00	4.574914e+00	SGCA
KEGG_2021_Human	Steroid hormone biosynthesis	1/61	2.637791e-01	6.539573e-01	0	0	3.340067e+00	4.451118e+00	UGT2B17
KEGG_2021_Human	Lysine degradation	1/63	2.711455e-01	6.539573e-01	0	0	3.231997e+00	4.218078e+00	KMT5C
KEGG_2021_Human	Inflammatory bowel disease	1/65	2.784389e-01	6.539573e-01	0	0	3.130682e+00	4.002754e+00	IL12A
KEGG_2021_Human	Glycolysis / Gluconeogenesis	1/67	2.856601e-01	6.539573e-01	0	0	3.035507e+00	3.803346e+00	ALDH3B1
KEGG_2021_Human	Retinol metabolism	1/68	2.892438e-01	6.539573e-01	0	0	2.990050e+00	3.709113e+00	UGT2B17
KEGG_2021_Human	Renin secretion	1/69	2.928097e-01	6.539573e-01	0	0	2.945930e+00	3.618287e+00	ADCYAP1R1
KEGG_2021_Human	RIG-I-like receptor signaling pathway	1/70	2.963579e-01	6.539573e-01	0	0	2.903089e+00	3.530700e+00	IL12A
KEGG_2021_Human	Melanoma	1/72	3.034015e-01	6.539573e-01	0	0	2.821027e+00	3.364635e+00	FGF2
KEGG_2021_Human	Pertussis	1/76	3.172799e-01	6.539573e-01	0	0	2.670034e+00	3.065121e+00	IL12A
KEGG_2021_Human	Arrhythmogenic right ventricular cardiomyopathy	1/77	3.207065e-01	6.539573e-01	0	0	2.634769e+00	2.996335e+00	SGCA
KEGG_2021_Human	Leishmaniasis	1/77	3.207065e-01	6.539573e-01	0	0	2.634769e+00	2.996335e+00	IL12A
KEGG_2021_Human	Antigen processing and presentation	1/78	3.241161e-01	6.539573e-01	0	0	2.600420e+00	2.929772e+00	KLRC1
KEGG_2021_Human	Chemical carcinogenesis	2/239	3.361522e-01	6.539573e-01	0	0	1.693189e+00	1.845899e+00	UGT2B17;FGF2
KEGG_2021_Human	Complement and coagulation cascades	1/85	3.475134e-01	6.539573e-01	0	0	2.382876e+00	2.518586e+00	F10
KEGG_2021_Human	Insulin secretion	1/86	3.507898e-01	6.539573e-01	0	0	2.354724e+00	2.466734e+00	ADCYAP1R1
KEGG_2021_Human	Bile secretion	1/90	3.637331e-01	6.539573e-01	0	0	2.248439e+00	2.273925e+00	UGT2B17
KEGG_2021_Human	Hypertrophic cardiomyopathy	1/90	3.637331e-01	6.539573e-01	0	0	2.248439e+00	2.273925e+00	SGCA
KEGG_2021_Human	Th1 and Th2 cell differentiation	1/92	3.701086e-01	6.539573e-01	0	0	2.198801e+00	2.185518e+00	IL12A
KEGG_2021_Human	TGF-beta signaling pathway	1/94	3.764209e-01	6.539573e-01	0	0	2.151298e+00	2.101920e+00	NEO1
KEGG_2021_Human	Staphylococcus aureus infection	1/95	3.795535e-01	6.539573e-01	0	0	2.128304e+00	2.061815e+00	DEFB103B
KEGG_2021_Human	Dilated cardiomyopathy	1/96	3.826706e-01	6.539573e-01	0	0	2.105795e+00	2.022786e+00	SGCA
KEGG_2021_Human	Circadian entrainment	1/97	3.857721e-01	6.539573e-01	0	0	2.083754e+00	1.984794e+00	ADCYAP1R1
KEGG_2021_Human	Glycerophospholipid metabolism	1/98	3.888582e-01	6.539573e-01	0	0	2.062168e+00	1.947801e+00	GPAT4
KEGG_2021_Human	Viral protein interaction with cytokine and cytokine receptor	1/100	3.949844e-01	6.539573e-01	0	0	2.020304e+00	1.876679e+00	CCL24
KEGG_2021_Human	Amoebiasis	1/102	4.010498e-01	6.539573e-01	0	0	1.980098e+00	1.809155e+00	IL12A
KEGG_2021_Human	Chagas disease	1/102	4.010498e-01	6.539573e-01	0	0	1.980098e+00	1.809155e+00	IL12A
KEGG_2021_Human	Protein digestion and absorption	1/103	4.040599e-01	6.539573e-01	0	0	1.960586e+00	1.776668e+00	CTRB2
KEGG_2021_Human	Toll-like receptor signaling pathway	1/104	4.070551e-01	6.539573e-01	0	0	1.941453e+00	1.744992e+00	IL12A
KEGG_2021_Human	Toxoplasmosis	1/112	4.304856e-01	6.679291e-01	0	0	1.800801e+00	1.517789e+00	IL12A
KEGG_2021_Human	Cytokine-cytokine receptor interaction	2/295	4.353543e-01	6.679291e-01	0	0	1.365675e+00	1.135689e+00	CCL24;IL12A
KEGG_2021_Human	Glutamatergic synapse	1/114	4.361986e-01	6.679291e-01	0	0	1.768749e+00	1.467457e+00	SLC1A6
KEGG_2021_Human	Cell cycle	1/124	4.639233e-01	6.801571e-01	0	0	1.624127e+00	1.247389e+00	SMC1B
KEGG_2021_Human	Lysosome	1/128	4.746313e-01	6.801571e-01	0	0	1.572656e+00	1.171970e+00	HYAL1
KEGG_2021_Human	Oocyte meiosis	1/129	4.772751e-01	6.801571e-01	0	0	1.560290e+00	1.154088e+00	SMC1B
KEGG_2021_Human	FoxO signaling pathway	1/131	4.825232e-01	6.801571e-01	0	0	1.536131e+00	1.119419e+00	PLK3
KEGG_2021_Human	Natural killer cell mediated cytotoxicity	1/131	4.825232e-01	6.801571e-01	0	0	1.536131e+00	1.119419e+00	KLRC1
KEGG_2021_Human	Systemic lupus erythematosus	1/135	4.928633e-01	6.801571e-01	0	0	1.489974e+00	1.054192e+00	H2BC7
KEGG_2021_Human	Measles	1/139	5.029988e-01	6.801571e-01	0	0	1.446494e+00	9.939835e-01	IL12A
KEGG_2021_Human	Signaling pathways regulating pluripotency of stem cells	1/143	5.129338e-01	6.801571e-01	0	0	1.405463e+00	9.382990e-01	FGF2
KEGG_2021_Human	Spinocerebellar ataxia	1/143	5.129338e-01	6.801571e-01	0	0	1.405463e+00	9.382990e-01	SLC1A6
KEGG_2021_Human	Breast cancer	1/147	5.226721e-01	6.801571e-01	0	0	1.366681e+00	8.867036e-01	FGF2
KEGG_2021_Human	Cell adhesion molecules	1/148	5.250764e-01	6.801571e-01	0	0	1.357315e+00	8.743976e-01	NEO1
KEGG_2021_Human	Gastric cancer	1/149	5.274687e-01	6.801571e-01	0	0	1.348075e+00	8.623175e-01	FGF2
KEGG_2021_Human	JAK-STAT signaling pathway	1/162	5.575043e-01	7.095509e-01	0	0	1.238409e+00	7.235839e-01	IL12A
KEGG_2021_Human	Influenza A	1/172	5.793153e-01	7.278577e-01	0	0	1.165397e+00	6.361998e-01	IL12A
KEGG_2021_Human	Alcoholism	1/186	6.080733e-01	7.340715e-01	0	0	1.076440e+00	5.354856e-01	H2BC7
KEGG_2021_Human	RNA transport	1/186	6.080733e-01	7.340715e-01	0	0	1.076440e+00	5.354856e-01	NDC1
KEGG_2021_Human	Neutrophil extracellular trap formation	1/189	6.139778e-01	7.340715e-01	0	0	1.059102e+00	5.166261e-01	H2BC7
KEGG_2021_Human	Chemokine signaling pathway	1/192	6.197942e-01	7.340715e-01	0	0	1.042308e+00	4.986065e-01	CCL24
KEGG_2021_Human	Kaposi sarcoma-associated herpesvirus infection	1/193	6.217137e-01	7.340715e-01	0	0	1.036827e+00	4.927784e-01	FGF2
KEGG_2021_Human	Proteoglycans in cancer	1/205	6.440121e-01	7.424635e-01	0	0	9.752426e-01	4.291435e-01	FGF2
KEGG_2021_Human	Rap1 signaling pathway	1/210	6.529145e-01	7.424635e-01	0	0	9.516698e-01	4.057055e-01	FGF2
KEGG_2021_Human	Lipid and atherosclerosis	1/215	6.615963e-01	7.424635e-01	0	0	9.291985e-01	3.838516e-01	IL12A
KEGG_2021_Human	cAMP signaling pathway	1/216	6.633067e-01	7.424635e-01	0	0	9.248297e-01	3.796590e-01	ADCYAP1R1
KEGG_2021_Human	Regulation of actin cytoskeleton	1/218	6.667019e-01	7.424635e-01	0	0	9.162128e-01	3.714439e-01	FGF2
KEGG_2021_Human	Coronavirus disease	1/232	6.895374e-01	7.508297e-01	0	0	8.600726e-01	3.197185e-01	IL12A
KEGG_2021_Human	Ras signaling pathway	1/232	6.895374e-01	7.508297e-01	0	0	8.600726e-01	3.197185e-01	FGF2
KEGG_2021_Human	Calcium signaling pathway	1/240	7.018836e-01	7.558746e-01	0	0	8.309454e-01	2.941445e-01	FGF2
KEGG_2021_Human	Herpes simplex virus 1 infection	2/498	7.152789e-01	7.619276e-01	0	0	7.983871e-01	2.675257e-01	IL12A;ZNF354C
KEGG_2021_Human	Pathways in cancer	2/531	7.479688e-01	7.881821e-01	0	0	7.473091e-01	2.170141e-01	IL12A;FGF2
KEGG_2021_Human	MAPK signaling pathway	1/294	7.734097e-01	8.063208e-01	0	0	6.759403e-01	1.736804e-01	FGF2
KEGG_2021_Human	Human papillomavirus infection	1/331	8.123208e-01	8.379730e-01	0	0	5.990205e-01	1.245124e-01	NFX1
KEGG_2021_Human	Neuroactive ligand-receptor interaction	1/341	8.216493e-01	8.387670e-01	0	0	5.811052e-01	1.141532e-01	ADCYAP1R1
KEGG_2021_Human	PI3K-Akt signaling pathway	1/354	8.330931e-01	8.413986e-01	0	0	5.593327e-01	1.021397e-01	FGF2
KEGG_2021_Human	Amyotrophic lateral sclerosis	1/364	8.413986e-01	8.413986e-01	0	0	5.436458e-01	9.388204e-02	NDC1
GO_Biological_Process_2023	Hyaluronan Catabolic Process (GO:0030214)	2/8	6.795552e-04	2.785396e-01	0	0	6.766667e+01	4.935655e+02	HYAL1;FGF2
GO_Biological_Process_2023	Hyaluronan Metabolic Process (GO:0030212)	2/14	2.165765e-03	2.785396e-01	0	0	3.382313e+01	2.075043e+02	HYAL1;FGF2
GO_Biological_Process_2023	Glycosaminoglycan Catabolic Process (GO:0006027)	2/15	2.490834e-03	2.785396e-01	0	0	3.121978e+01	1.871669e+02	HYAL1;FGF2
GO_Biological_Process_2023	Regulation Of Natural Killer Cell Activation (GO:0032814)	2/16	2.837415e-03	2.785396e-01	0	0	2.898834e+01	1.700126e+02	IL12A;KLRC1
GO_Biological_Process_2023	Response To UV-B (GO:0010224)	2/16	2.837415e-03	2.785396e-01	0	0	2.898834e+01	1.700126e+02	HYAL1;IL12A
GO_Biological_Process_2023	Regulation Of Blood Vessel Endothelial Cell Proliferation Involved In Sprouting Angiogenesis (GO:1903587)	2/16	2.837415e-03	2.785396e-01	0	0	2.898834e+01	1.700126e+02	IL12A;FGF2
GO_Biological_Process_2023	Mitotic Cell Cycle Checkpoint Signaling (GO:0007093)	2/25	6.889074e-03	3.042505e-01	0	0	1.763709e+01	8.779423e+01	PLK3;RBBP8
GO_Biological_Process_2023	Amino Acid Import Across Plasma Membrane (GO:0089718)	2/27	8.008107e-03	3.042505e-01	0	0	1.622449e+01	7.832049e+01	SLC6A14;SLC1A6
GO_Biological_Process_2023	Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0042269)	2/32	1.113452e-02	3.042505e-01	0	0	1.351701e+01	6.079551e+01	IL12A;KLRC1
GO_Biological_Process_2023	Regulation Of T Cell Mediated Cytotoxicity (GO:0001914)	2/36	1.396092e-02	3.042505e-01	0	0	1.192437e+01	5.093487e+01	IL12A;KLRC1
GO_Biological_Process_2023	Import Into Cell (GO:0098657)	2/38	1.547831e-02	3.042505e-01	0	0	1.126077e+01	4.693844e+01	SLC6A14;SLC1A6
GO_Biological_Process_2023	Vitamin Transport (GO:0051180)	2/39	1.626241e-02	3.042505e-01	0	0	1.095587e+01	4.512614e+01	NPC1L1;AFM
GO_Biological_Process_2023	Lymphocyte Migration (GO:0072676)	2/41	1.788046e-02	3.042505e-01	0	0	1.039299e+01	4.182187e+01	CCL24;MSMP
GO_Biological_Process_2023	Amino Acid Transmembrane Transport (GO:0003333)	2/42	1.871406e-02	3.042505e-01	0	0	1.013265e+01	4.031256e+01	SLC6A14;SLC1A6
GO_Biological_Process_2023	Monocyte Chemotaxis (GO:0002548)	2/42	1.871406e-02	3.042505e-01	0	0	1.013265e+01	4.031256e+01	CCL24;MSMP
GO_Biological_Process_2023	Lymphocyte Chemotaxis (GO:0048247)	2/44	2.042948e-02	3.042505e-01	0	0	9.649174e+00	3.754278e+01	CCL24;MSMP
GO_Biological_Process_2023	Positive Regulation Of Epithelial Cell Proliferation (GO:0050679)	3/123	2.383420e-02	3.042505e-01	0	0	5.097938e+00	1.904913e+01	CCL24;HYAL1;FGF2
GO_Biological_Process_2023	Cytoplasmic Microtubule Organization (GO:0031122)	2/48	2.404833e-02	3.042505e-01	0	0	8.808341e+00	3.283476e+01	PLK3;TBCB
GO_Biological_Process_2023	DNA Double-Strand Break Processing Involved In Repair Via Single-Strand Annealing (GO:0010792)	1/5	2.475353e-02	3.042505e-01	0	0	5.024242e+01	1.858360e+02	RBBP8
GO_Biological_Process_2023	Regulation Of Enamel Mineralization (GO:0070173)	1/5	2.475353e-02	3.042505e-01	0	0	5.024242e+01	1.858360e+02	ENAM
GO_Biological_Process_2023	Golgi Disassembly (GO:0090166)	1/5	2.475353e-02	3.042505e-01	0	0	5.024242e+01	1.858360e+02	PLK3
GO_Biological_Process_2023	L-aspartate Import Across Plasma Membrane (GO:0140009)	1/5	2.475353e-02	3.042505e-01	0	0	5.024242e+01	1.858360e+02	SLC1A6
GO_Biological_Process_2023	L-aspartate Transmembrane Transport (GO:0070778)	1/5	2.475353e-02	3.042505e-01	0	0	5.024242e+01	1.858360e+02	SLC1A6
GO_Biological_Process_2023	Positive Regulation Of Natural Killer Cell Mediated Cytotoxicity Directed Against Tumor Cell Target (GO:0002860)	1/5	2.475353e-02	3.042505e-01	0	0	5.024242e+01	1.858360e+02	IL12A
GO_Biological_Process_2023	Positive Regulation Of Natural Killer Cell Mediated Immune Response To Tumor Cell (GO:0002857)	1/5	2.475353e-02	3.042505e-01	0	0	5.024242e+01	1.858360e+02	IL12A
GO_Biological_Process_2023	Zymogen Inhibition (GO:0097341)	1/5	2.475353e-02	3.042505e-01	0	0	5.024242e+01	1.858360e+02	CARD18
GO_Biological_Process_2023	Nucleobase Transport (GO:0015851)	1/5	2.475353e-02	3.042505e-01	0	0	5.024242e+01	1.858360e+02	SLC28A1
GO_Biological_Process_2023	Lipoprotein Metabolic Process (GO:0042157)	1/5	2.475353e-02	3.042505e-01	0	0	5.024242e+01	1.858360e+02	NPC1L1
GO_Biological_Process_2023	Regulation Of Protein Depolymerization (GO:1901879)	1/5	2.475353e-02	3.042505e-01	0	0	5.024242e+01	1.858360e+02	MAP1B
GO_Biological_Process_2023	Regulation Of System Process (GO:0044057)	1/5	2.475353e-02	3.042505e-01	0	0	5.024242e+01	1.858360e+02	MTG2
GO_Biological_Process_2023	Regulation Of NK T Cell Activation (GO:0051133)	1/5	2.475353e-02	3.042505e-01	0	0	5.024242e+01	1.858360e+02	IL12A
GO_Biological_Process_2023	Double-Strand Break Repair Via Single-Strand Annealing (GO:0045002)	1/5	2.475353e-02	3.042505e-01	0	0	5.024242e+01	1.858360e+02	RBBP8
GO_Biological_Process_2023	Cartilage Development (GO:0051216)	2/52	2.790858e-02	3.042505e-01	0	0	8.102041e+00	2.899576e+01	HYAL1;FGF2
GO_Biological_Process_2023	DNA Strand Resection Involved In Replication Fork Processing (GO:0110025)	1/6	2.963096e-02	3.042505e-01	0	0	4.019192e+01	1.414328e+02	RBBP8
GO_Biological_Process_2023	Regulation Of Endothelial Cell Chemotaxis To Fibroblast Growth Factor (GO:2000544)	1/6	2.963096e-02	3.042505e-01	0	0	4.019192e+01	1.414328e+02	FGF2
GO_Biological_Process_2023	Free Ubiquitin Chain Polymerization (GO:0010994)	1/6	2.963096e-02	3.042505e-01	0	0	4.019192e+01	1.414328e+02	RNF135
GO_Biological_Process_2023	RIG-I Signaling Pathway (GO:0039529)	1/6	2.963096e-02	3.042505e-01	0	0	4.019192e+01	1.414328e+02	RNF135
GO_Biological_Process_2023	Hyaluronan Biosynthetic Process (GO:0030213)	1/6	2.963096e-02	3.042505e-01	0	0	4.019192e+01	1.414328e+02	HYAL1
GO_Biological_Process_2023	Regulation Of Respiratory Gaseous Exchange (GO:0043576)	1/6	2.963096e-02	3.042505e-01	0	0	4.019192e+01	1.414328e+02	MTG2
GO_Biological_Process_2023	Regulation Of Respiratory System Process (GO:0044065)	1/6	2.963096e-02	3.042505e-01	0	0	4.019192e+01	1.414328e+02	MTG2
GO_Biological_Process_2023	Regulation Of Skeletal Muscle Satellite Cell Proliferation (GO:0014842)	1/6	2.963096e-02	3.042505e-01	0	0	4.019192e+01	1.414328e+02	FGF2
GO_Biological_Process_2023	Negative Regulation Of Blood Vessel Endothelial Cell Proliferation Involved In Sprouting Angiogenesis (GO:1903588)	1/6	2.963096e-02	3.042505e-01	0	0	4.019192e+01	1.414328e+02	IL12A
GO_Biological_Process_2023	Inflammatory Response (GO:0006954)	4/236	3.077360e-02	3.042505e-01	0	0	3.532328e+00	1.229638e+01	CCL24;HYAL1;NFX1;CARD18
GO_Biological_Process_2023	Neuron Migration (GO:0001764)	2/55	3.095567e-02	3.042505e-01	0	0	7.642280e+00	2.655844e+01	MAP1B;NEO1
GO_Biological_Process_2023	Cellular Response To Fibroblast Growth Factor Stimulus (GO:0044344)	2/55	3.095567e-02	3.042505e-01	0	0	7.642280e+00	2.655844e+01	HYAL1;FGF2
GO_Biological_Process_2023	Glycosaminoglycan Biosynthetic Process (GO:0006024)	2/58	3.412802e-02	3.042505e-01	0	0	7.231778e+00	2.442632e+01	HYAL1;CHST15
GO_Biological_Process_2023	Regulation Of Chaperone-Mediated Autophagy (GO:1904714)	1/7	3.448425e-02	3.042505e-01	0	0	3.349158e+01	1.127746e+02	PLK3
GO_Biological_Process_2023	Regulation Of Dendritic Cell Chemotaxis (GO:2000508)	1/7	3.448425e-02	3.042505e-01	0	0	3.349158e+01	1.127746e+02	IL12A
GO_Biological_Process_2023	Aldehyde Catabolic Process (GO:0046185)	1/7	3.448425e-02	3.042505e-01	0	0	3.349158e+01	1.127746e+02	ALDH3B1
GO_Biological_Process_2023	Inhibition Of Cysteine-Type Endopeptidase Activity (GO:0097340)	1/7	3.448425e-02	3.042505e-01	0	0	3.349158e+01	1.127746e+02	CARD18
GO_Biological_Process_2023	Neuroepithelial Cell Differentiation (GO:0060563)	1/7	3.448425e-02	3.042505e-01	0	0	3.349158e+01	1.127746e+02	MAP1B
GO_Biological_Process_2023	Regulation Of Natural Killer Cell Mediated Cytotoxicity Directed Against Tumor Cell Target (GO:0002858)	1/7	3.448425e-02	3.042505e-01	0	0	3.349158e+01	1.127746e+02	IL12A
GO_Biological_Process_2023	Positive Regulation Of Tooth Mineralization (GO:0070172)	1/7	3.448425e-02	3.042505e-01	0	0	3.349158e+01	1.127746e+02	ENAM
GO_Biological_Process_2023	Positive Regulation Of Triglyceride Lipase Activity (GO:0061365)	1/7	3.448425e-02	3.042505e-01	0	0	3.349158e+01	1.127746e+02	PNLIP
GO_Biological_Process_2023	Monosaccharide Biosynthetic Process (GO:0046364)	1/7	3.448425e-02	3.042505e-01	0	0	3.349158e+01	1.127746e+02	CHST15
GO_Biological_Process_2023	Negative Regulation Of T Cell Mediated Cytotoxicity (GO:0001915)	1/7	3.448425e-02	3.042505e-01	0	0	3.349158e+01	1.127746e+02	KLRC1
GO_Biological_Process_2023	Positive Regulation Of Dendritic Cell Chemotaxis (GO:2000510)	1/7	3.448425e-02	3.042505e-01	0	0	3.349158e+01	1.127746e+02	IL12A
GO_Biological_Process_2023	Positive Regulation Of Epithelial Tube Formation (GO:1905278)	1/7	3.448425e-02	3.042505e-01	0	0	3.349158e+01	1.127746e+02	FGF2
GO_Biological_Process_2023	Fucose Catabolic Process (GO:0019317)	1/8	3.931350e-02	3.042505e-01	0	0	2.870563e+01	9.289679e+01	FUT10
GO_Biological_Process_2023	L-fucose Catabolic Process (GO:0042355)	1/8	3.931350e-02	3.042505e-01	0	0	2.870563e+01	9.289679e+01	FUT10
GO_Biological_Process_2023	L-fucose Metabolic Process (GO:0042354)	1/8	3.931350e-02	3.042505e-01	0	0	2.870563e+01	9.289679e+01	FUT10
GO_Biological_Process_2023	Regulation Of Fertilization (GO:0080154)	1/8	3.931350e-02	3.042505e-01	0	0	2.870563e+01	9.289679e+01	PRSS37
GO_Biological_Process_2023	Immune Response-Inhibiting Cell Surface Receptor Signaling Pathway (GO:0002767)	1/8	3.931350e-02	3.042505e-01	0	0	2.870563e+01	9.289679e+01	KLRC1
GO_Biological_Process_2023	Regulation Of Mitochondrial Gene Expression (GO:0062125)	1/8	3.931350e-02	3.042505e-01	0	0	2.870563e+01	9.289679e+01	MTG2
GO_Biological_Process_2023	Positive Regulation Of Smooth Muscle Cell Apoptotic Process (GO:0034393)	1/8	3.931350e-02	3.042505e-01	0	0	2.870563e+01	9.289679e+01	IL12A
GO_Biological_Process_2023	Lactation (GO:0007595)	1/8	3.931350e-02	3.042505e-01	0	0	2.870563e+01	9.289679e+01	GPAT4
GO_Biological_Process_2023	Purine Nucleobase Transport (GO:0006863)	1/8	3.931350e-02	3.042505e-01	0	0	2.870563e+01	9.289679e+01	SLC28A1
GO_Biological_Process_2023	Cellular Response To Platelet-Derived Growth Factor Stimulus (GO:0036120)	1/8	3.931350e-02	3.042505e-01	0	0	2.870563e+01	9.289679e+01	HYAL1
GO_Biological_Process_2023	Cellular Response To Sterol Depletion (GO:0071501)	1/8	3.931350e-02	3.042505e-01	0	0	2.870563e+01	9.289679e+01	NPC1L1
GO_Biological_Process_2023	Positive Regulation Of NK T Cell Activation (GO:0051135)	1/8	3.931350e-02	3.042505e-01	0	0	2.870563e+01	9.289679e+01	IL12A
GO_Biological_Process_2023	Protein Polymerization (GO:0051258)	2/63	3.968190e-02	3.042505e-01	0	0	6.637337e+00	2.141776e+01	RNF135;MAP7D3
GO_Biological_Process_2023	Response To Reactive Oxygen Species (GO:0000302)	2/66	4.316735e-02	3.042505e-01	0	0	6.325255e+00	1.987819e+01	PLK3;HYAL1
GO_Biological_Process_2023	Positive Regulation Of Lipase Activity (GO:0060193)	1/9	4.411885e-02	3.042505e-01	0	0	2.511616e+01	7.838423e+01	PNLIP
GO_Biological_Process_2023	Golgi Inheritance (GO:0048313)	1/9	4.411885e-02	3.042505e-01	0	0	2.511616e+01	7.838423e+01	PLK3
GO_Biological_Process_2023	Homologous Recombination (GO:0035825)	1/9	4.411885e-02	3.042505e-01	0	0	2.511616e+01	7.838423e+01	RBBP8
GO_Biological_Process_2023	Negative Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900747)	1/9	4.411885e-02	3.042505e-01	0	0	2.511616e+01	7.838423e+01	IL12A
GO_Biological_Process_2023	Intestinal Cholesterol Absorption (GO:0030299)	1/9	4.411885e-02	3.042505e-01	0	0	2.511616e+01	7.838423e+01	NPC1L1
GO_Biological_Process_2023	Aspartate Transmembrane Transport (GO:0015810)	1/9	4.411885e-02	3.042505e-01	0	0	2.511616e+01	7.838423e+01	SLC1A6
GO_Biological_Process_2023	Positive Regulation Of Acrosome Reaction (GO:2000344)	1/9	4.411885e-02	3.042505e-01	0	0	2.511616e+01	7.838423e+01	PRSS37
GO_Biological_Process_2023	Response To Platelet-Derived Growth Factor (GO:0036119)	1/9	4.411885e-02	3.042505e-01	0	0	2.511616e+01	7.838423e+01	HYAL1
