gene,residual_score,residual_std,gated_score,gated_std,residual_rank,gated_rank,rank_diff,abs_rank_diff
C7orf69,0.5012453,0.11957108,0.5035758,0.09952675,1692.0,1719.0,-27.0,27.0
URI1,0.5011628,0.121077366,0.5590198,0.08975499,1693.0,839.0,854.0,854.0
ANO8,0.5011445,0.1294213,0.57335305,0.08202945,1694.0,654.0,1040.0,1040.0
ADAM10,0.5011121,0.13411029,0.55767375,0.07542262,1695.0,861.0,834.0,834.0
NSG2,0.50097305,0.12156178,0.37918255,0.088791676,1696.0,2943.0,-1247.0,1247.0
CS,0.5009109,0.11186952,0.3469287,0.1130795,1697.0,2986.0,-1289.0,1289.0
SMIM3,0.5007899,0.110096395,0.5003819,0.08499468,1698.0,1777.0,-79.0,79.0
PCDH17,0.50073075,0.10462746,0.52198243,0.0880077,1699.0,1408.0,291.0,291.0
SNORD43,0.5003941,0.15183352,0.42495513,0.09190089,1700.0,2721.0,-1021.0,1021.0
ZDHHC9,0.50036496,0.14469418,0.49126145,0.093326874,1701.0,1958.0,-257.0,257.0
GADD45B,0.50026023,0.16360977,0.4914984,0.11013263,1702.0,1949.0,-247.0,247.0
APLP2,0.50025594,0.1367235,0.6207279,0.09813894,1703.0,202.0,1501.0,1501.0
LRTM1,0.50020754,0.12905963,0.53117925,0.09310803,1704.0,1257.0,447.0,447.0
UNC13D,0.50015396,0.10254793,0.51935935,0.09592151,1705.0,1450.0,255.0,255.0
VRK3,0.5001352,0.12742934,0.5371922,0.094686784,1706.0,1174.0,532.0,532.0
FZD4-DT,0.500127,0.11398925,0.45174316,0.093089476,1707.0,2511.0,-804.0,804.0
BCAN,0.5001172,0.14655116,0.47948492,0.09546703,1708.0,2141.0,-433.0,433.0
C22orf31,0.50010943,0.14154878,0.49151435,0.11929841,1709.0,1948.0,-239.0,239.0
CYB5A,0.5000962,0.14013861,0.49372774,0.09888212,1710.0,1901.0,-191.0,191.0
CSRNP2,0.50008845,0.106153496,0.48095152,0.095473245,1711.0,2120.0,-409.0,409.0
TBCK,0.50008,0.1253446,0.3585784,0.116984464,1712.0,2976.0,-1264.0,1264.0
EDF1,0.49998176,0.13870996,0.56300676,0.10168396,1713.0,784.0,929.0,929.0
AFF4,0.49997503,0.12981106,0.59553254,0.09150754,1714.0,412.0,1302.0,1302.0
FLVCR1,0.4999627,0.15671283,0.3915336,0.09041724,1715.0,2897.0,-1182.0,1182.0
FH,0.49991742,0.1353605,0.55682635,0.0851289,1716.0,874.0,842.0,842.0
PGAM4,0.4998808,0.11835481,0.52813214,0.075366646,1717.0,1307.0,410.0,410.0
DMKN,0.49987352,0.12315991,0.50935817,0.09904312,1718.0,1636.0,82.0,82.0
AAK1,0.49981752,0.15089981,0.420307,0.08729403,1719.0,2749.0,-1030.0,1030.0
FUT9,0.49976748,0.16241117,0.5624849,0.09324458,1720.0,791.0,929.0,929.0
MMP23B,0.49973798,0.19643436,0.54796565,0.08390235,1721.0,1006.0,715.0,715.0
CPE,0.4996759,0.14586763,0.4994991,0.09849409,1722.0,1793.0,-71.0,71.0
PDC,0.4996217,0.12145486,0.4907607,0.10720776,1723.0,1969.0,-246.0,246.0
CUL5,0.49959445,0.12204005,0.47431335,0.07310982,1724.0,2220.0,-496.0,496.0
PGBD5,0.49944025,0.14443411,0.50726926,0.10398554,1725.0,1669.0,56.0,56.0
TRNT1,0.49932858,0.1176433,0.4364658,0.08221627,1726.0,2636.0,-910.0,910.0
TUFM,0.49923024,0.095783286,0.42233238,0.080205865,1727.0,2735.0,-1008.0,1008.0
DDX24,0.4991633,0.16115369,0.4515758,0.11381322,1728.0,2512.0,-784.0,784.0
PRELID2,0.49914396,0.11684272,0.5493313,0.08463707,1729.0,979.0,750.0,750.0
PCSK4,0.49913687,0.1485502,0.5008659,0.06776913,1730.0,1764.0,-34.0,34.0
EIF1,0.49901477,0.15166643,0.47116014,0.06961582,1731.0,2275.0,-544.0,544.0
HPCA,0.49900696,0.10809534,0.46192992,0.096086055,1732.0,2381.0,-649.0,649.0
ZNF271P,0.49899882,0.12237752,0.48057634,0.07804036,1733.0,2127.0,-394.0,394.0
ATP1A3,0.49884123,0.12280434,0.485238,0.08667776,1734.0,2055.0,-321.0,321.0
TRAP1,0.49880293,0.10611466,0.4761526,0.08468838,1735.0,2192.0,-457.0,457.0
ATL2,0.4987985,0.12940875,0.44199908,0.097393766,1736.0,2592.0,-856.0,856.0
DRICH1,0.49872926,0.1268473,0.58241725,0.11306094,1737.0,548.0,1189.0,1189.0
IQCM,0.49872792,0.11983692,0.45129374,0.07972788,1738.0,2514.0,-776.0,776.0
ZDHHC11,0.4986908,0.10439303,0.4012578,0.07539363,1739.0,2860.0,-1121.0,1121.0
CHIAP2,0.49865034,0.11041677,0.50564694,0.08678219,1740.0,1688.0,52.0,52.0
LOC642384,0.49859437,0.16762698,0.56558836,0.10214111,1741.0,748.0,993.0,993.0
LRRC18,0.49854696,0.14325933,0.5405697,0.09378079,1742.0,1111.0,631.0,631.0
KRT15,0.4984757,0.12445741,0.47491536,0.11461264,1743.0,2213.0,-470.0,470.0
DTL,0.49833718,0.14490725,0.4650564,0.116272,1744.0,2345.0,-601.0,601.0
OLFML1,0.4982838,0.15784086,0.62313205,0.06614156,1745.0,194.0,1551.0,1551.0
REM1,0.4981308,0.11199026,0.49841902,0.075081505,1746.0,1810.0,-64.0,64.0
PTGES,0.49799368,0.101536974,0.45915318,0.065003715,1747.0,2418.0,-671.0,671.0
RC3H2,0.49781543,0.14070952,0.5114894,0.07905884,1748.0,1599.0,149.0,149.0
RGS18,0.4976886,0.12283453,0.44590467,0.12247738,1749.0,2566.0,-817.0,817.0
PPM1B,0.49763742,0.1467394,0.5473442,0.079263784,1750.0,1013.0,737.0,737.0
PDE3A,0.4976258,0.10499562,0.61290514,0.07632341,1751.0,258.0,1493.0,1493.0
MPPED2,0.49747002,0.12568735,0.46153367,0.096690044,1752.0,2389.0,-637.0,637.0
C1orf216,0.4974236,0.11305017,0.63978136,0.084300086,1753.0,111.0,1642.0,1642.0
SMIM11,0.4971864,0.10502421,0.54195726,0.08752092,1754.0,1087.0,667.0,667.0
BAP1,0.49714676,0.14611837,0.4803585,0.078161836,1755.0,2130.0,-375.0,375.0
PIGT,0.497121,0.13296431,0.49682876,0.09373715,1756.0,1836.0,-80.0,80.0
ZNF586,0.49706903,0.17281525,0.5673949,0.10386518,1757.0,727.0,1030.0,1030.0
NAPSA,0.49698833,0.13436355,0.50035346,0.10095876,1758.0,1778.0,-20.0,20.0
KRTAP10-9,0.49696216,0.12627341,0.557453,0.101450615,1759.0,866.0,893.0,893.0
PLCH1,0.49688885,0.13668565,0.47201803,0.08191521,1760.0,2257.0,-497.0,497.0
KCMF1,0.49682882,0.1520341,0.48805377,0.084399335,1761.0,2008.0,-247.0,247.0
LINC02349,0.4967671,0.09582636,0.5138993,0.1259239,1762.0,1554.0,208.0,208.0
WDR72,0.4967384,0.17689103,0.5504359,0.12610024,1763.0,967.0,796.0,796.0
FGF8,0.4966486,0.11822565,0.5747577,0.112553425,1764.0,636.0,1128.0,1128.0
MMP27,0.49660793,0.14475319,0.52366644,0.10061357,1765.0,1379.0,386.0,386.0
PEBP1,0.49659044,0.13235635,0.537893,0.09600349,1766.0,1154.0,612.0,612.0
CUL7,0.49651212,0.10325888,0.4156317,0.08178244,1767.0,2779.0,-1012.0,1012.0
ACTL7A,0.49642453,0.11300402,0.5462305,0.07858101,1768.0,1032.0,736.0,736.0
FAM171A2,0.496338,0.11018298,0.6565009,0.0849033,1769.0,65.0,1704.0,1704.0
URB1-AS1,0.4962824,0.11583845,0.41254583,0.09244824,1770.0,2802.0,-1032.0,1032.0
CCNE1,0.49626553,0.15079944,0.46004024,0.08619074,1771.0,2403.0,-632.0,632.0
NUDT19,0.4960755,0.1316568,0.5902942,0.098106764,1772.0,458.0,1314.0,1314.0
TMEM270,0.49601567,0.14330702,0.6078568,0.08374237,1773.0,296.0,1477.0,1477.0
SLED1,0.49599254,0.13651626,0.5427112,0.085127376,1774.0,1080.0,694.0,694.0
NKX2-8,0.49595553,0.12141464,0.52530617,0.08355229,1775.0,1349.0,426.0,426.0
COPB2,0.4959099,0.10486455,0.51847976,0.09248565,1776.0,1464.0,312.0,312.0
GUCY1B1,0.4959037,0.17483217,0.49526602,0.09600789,1777.0,1873.0,-96.0,96.0
CLK2,0.49579605,0.18553784,0.43029442,0.091367215,1778.0,2680.0,-902.0,902.0
LMF2,0.49578497,0.13233148,0.55286586,0.08952013,1779.0,928.0,851.0,851.0
CNNM1,0.49577844,0.11945722,0.55183005,0.10143713,1780.0,947.0,833.0,833.0
SLC25A4,0.49570116,0.13006952,0.56310755,0.12749517,1781.0,782.0,999.0,999.0
TAS2R43,0.49566856,0.10934387,0.46318474,0.09914418,1782.0,2364.0,-582.0,582.0
PYY2,0.4956093,0.11450316,0.5214465,0.09770014,1783.0,1418.0,365.0,365.0
SNORD35B,0.49560434,0.116228804,0.6103541,0.105638996,1784.0,274.0,1510.0,1510.0
FLJ44838,0.49547923,0.12271199,0.41778538,0.08312383,1785.0,2762.0,-977.0,977.0
NAE1,0.49545768,0.10852643,0.44032544,0.069036394,1786.0,2604.0,-818.0,818.0
BAG4,0.49541786,0.11994656,0.62989485,0.08390286,1787.0,160.0,1627.0,1627.0
DMRTA1,0.49536878,0.13487609,0.6212477,0.089312926,1788.0,201.0,1587.0,1587.0
VLDLR,0.49528682,0.11964967,0.52666855,0.070983864,1789.0,1328.0,461.0,461.0
CRISP1,0.49521858,0.1280733,0.5235939,0.078323945,1790.0,1381.0,409.0,409.0
ADA2,0.4950354,0.10186157,0.5472057,0.10849269,1791.0,1016.0,775.0,775.0
SNRNP35,0.49501193,0.14050998,0.5019727,0.1030779,1792.0,1747.0,45.0,45.0
CENPH,0.4950093,0.119550474,0.5556415,0.08577868,1793.0,892.0,901.0,901.0
CLIP2,0.4950019,0.15944687,0.47580406,0.089557506,1794.0,2199.0,-405.0,405.0
PAX2,0.49489594,0.10028168,0.5725249,0.13088489,1795.0,669.0,1126.0,1126.0
OR9G1,0.49464843,0.12230708,0.5775623,0.08431233,1796.0,602.0,1194.0,1194.0
TGM6,0.49459866,0.1606196,0.56716615,0.095524654,1797.0,734.0,1063.0,1063.0
CAPN15,0.49457154,0.12454985,0.48613054,0.083825834,1798.0,2037.0,-239.0,239.0
RASAL3,0.49453402,0.10688227,0.4813602,0.10081875,1799.0,2115.0,-316.0,316.0
ARFIP1,0.4944517,0.1420002,0.5276001,0.12512916,1800.0,1317.0,483.0,483.0
TTF2,0.49439022,0.13979666,0.5777238,0.108112425,1801.0,599.0,1202.0,1202.0
KRTAP2-1,0.4943284,0.16809472,0.48480406,0.08837677,1802.0,2064.0,-262.0,262.0
LHX3,0.49432024,0.1230736,0.5436525,0.08982628,1803.0,1068.0,735.0,735.0
DKFZp434O171,0.49424472,0.1289978,0.47856617,0.08266013,1804.0,2153.0,-349.0,349.0
TCEB3CL,0.49424216,0.15225165,0.58960664,0.09870055,1805.0,465.0,1340.0,1340.0
PSTPIP2,0.4941276,0.13312708,0.6012651,0.09498367,1806.0,356.0,1450.0,1450.0
PA2G4,0.4939504,0.12602419,0.48953563,0.08913615,1807.0,1985.0,-178.0,178.0
PEX19,0.49392495,0.1285767,0.54171246,0.11461214,1808.0,1090.0,718.0,718.0
ERCC5,0.49391532,0.10414164,0.46766356,0.100152045,1809.0,2316.0,-507.0,507.0
CD37,0.4939127,0.10844622,0.50588375,0.08043293,1810.0,1686.0,124.0,124.0
PHYHD1,0.49390638,0.11960218,0.60741633,0.08489407,1811.0,302.0,1509.0,1509.0
LIME1,0.49376887,0.14676516,0.5232051,0.10554702,1812.0,1389.0,423.0,423.0
SNORD21,0.49368387,0.13979146,0.44802052,0.085186526,1813.0,2544.0,-731.0,731.0
PHF19,0.49360755,0.12800522,0.545898,0.06733255,1814.0,1039.0,775.0,775.0
TGFB1I1,0.493296,0.15211658,0.50030625,0.1348449,1815.0,1782.0,33.0,33.0
XIRP2,0.4932377,0.10535555,0.41741824,0.09576702,1816.0,2764.0,-948.0,948.0
CSTB,0.49309114,0.13743106,0.47252366,0.08696181,1817.0,2252.0,-435.0,435.0
TBC1D2,0.49301156,0.12558162,0.45918226,0.088545956,1818.0,2417.0,-599.0,599.0
PPP1R3G,0.4929283,0.09313064,0.5282624,0.079776354,1819.0,1303.0,516.0,516.0
H2AP,0.49291354,0.099868655,0.45276767,0.08774295,1820.0,2492.0,-672.0,672.0
FUT1,0.4928817,0.12732568,0.4292318,0.091653995,1821.0,2692.0,-871.0,871.0
PABPC1,0.49288028,0.12825634,0.5714888,0.07008793,1822.0,687.0,1135.0,1135.0
NMUR2,0.4928541,0.13676573,0.61486316,0.09375269,1823.0,240.0,1583.0,1583.0
ABHD18,0.4928301,0.13062623,0.51550734,0.09630366,1824.0,1523.0,301.0,301.0
FAM177B,0.49277553,0.105743535,0.5849487,0.10238384,1825.0,518.0,1307.0,1307.0
AHCY,0.49271747,0.13875684,0.5484884,0.10034166,1826.0,996.0,830.0,830.0
ALMS1,0.49262193,0.15432367,0.4647911,0.07079164,1827.0,2350.0,-523.0,523.0
BRMS1,0.49251926,0.120259166,0.42622593,0.084987454,1828.0,2714.0,-886.0,886.0
USP49,0.49250707,0.09897104,0.54434055,0.0759677,1829.0,1057.0,772.0,772.0
HERC1,0.49249452,0.12745662,0.58132595,0.07953296,1830.0,565.0,1265.0,1265.0
LOC644277,0.49246702,0.13572492,0.36516023,0.08876852,1831.0,2974.0,-1143.0,1143.0
SH3GLB2,0.49236846,0.14371018,0.4203519,0.09424798,1832.0,2748.0,-916.0,916.0
SH3RF1,0.49222568,0.123991765,0.4821406,0.08114426,1833.0,2104.0,-271.0,271.0
FAM197Y2,0.49218345,0.11993126,0.480784,0.084012926,1834.0,2123.0,-289.0,289.0
PSMD1,0.49211836,0.13201115,0.36586648,0.08503684,1835.0,2972.0,-1137.0,1137.0
GALR3,0.49197695,0.13923573,0.5413759,0.1080084,1836.0,1097.0,739.0,739.0
GRIN3B,0.49188352,0.15270944,0.5018368,0.093492195,1837.0,1752.0,85.0,85.0
SCRN3,0.4918435,0.12721163,0.54891473,0.1068215,1838.0,989.0,849.0,849.0
ACOT1,0.4916809,0.15239117,0.4930963,0.06855959,1839.0,1917.0,-78.0,78.0
TRAF3IP2-AS1,0.4911793,0.13840364,0.60538656,0.09205524,1840.0,316.0,1524.0,1524.0
WEE1,0.49113974,0.14992364,0.52447045,0.10980863,1841.0,1363.0,478.0,478.0
EIF2D,0.4911377,0.14291635,0.53322196,0.08615744,1842.0,1228.0,614.0,614.0
PRLH,0.49107653,0.13784018,0.61408204,0.07053339,1843.0,248.0,1595.0,1595.0
GRWD1,0.4907799,0.13633944,0.55941296,0.07785048,1844.0,834.0,1010.0,1010.0
CFAP53,0.49076805,0.14885184,0.57160795,0.07220634,1845.0,684.0,1161.0,1161.0
ABCE1,0.490743,0.16675529,0.4884636,0.10695418,1846.0,2003.0,-157.0,157.0
CCNE2,0.49068576,0.15766296,0.5375213,0.083338425,1847.0,1165.0,682.0,682.0
VASN,0.49051076,0.15037403,0.5217174,0.10285063,1848.0,1412.0,436.0,436.0
FITM1,0.49048504,0.12849872,0.493445,0.0789854,1849.0,1911.0,-62.0,62.0
ANKMY2,0.49046433,0.14129154,0.5005464,0.1001815,1850.0,1774.0,76.0,76.0
CPEB2,0.49043187,0.14138632,0.5183248,0.09014415,1851.0,1465.0,386.0,386.0
PICALM,0.49022007,0.122185506,0.5155425,0.112266414,1852.0,1521.0,331.0,331.0
TMEM191B,0.4901918,0.11735735,0.5145698,0.08536693,1853.0,1540.0,313.0,313.0
RBM48,0.49017462,0.1047457,0.47310117,0.07578722,1854.0,2242.0,-388.0,388.0
NREP,0.49008933,0.16455463,0.44979787,0.07546611,1855.0,2523.0,-668.0,668.0
POTEB,0.4900306,0.17252442,0.5388177,0.088242576,1856.0,1138.0,718.0,718.0
PARP3,0.48983425,0.10528637,0.5635401,0.11169855,1857.0,776.0,1081.0,1081.0
OR6C4,0.4895736,0.09693915,0.55750597,0.090852216,1858.0,864.0,994.0,994.0
TMEM133,0.48956907,0.12252536,0.40607795,0.07652328,1859.0,2834.0,-975.0,975.0
C11orf54,0.48941872,0.13962048,0.595399,0.09343701,1860.0,414.0,1446.0,1446.0
MIB1,0.48929855,0.13870722,0.55964375,0.07681142,1861.0,830.0,1031.0,1031.0
MSC,0.48909953,0.10499821,0.46795246,0.11115724,1862.0,2312.0,-450.0,450.0
RPS17,0.48902953,0.12928312,0.51461434,0.08647985,1863.0,1539.0,324.0,324.0
PAGE5,0.48886624,0.1318171,0.5448763,0.0809179,1864.0,1049.0,815.0,815.0
ZFPM2,0.48864293,0.11707577,0.49186635,0.11882778,1865.0,1943.0,-78.0,78.0
TMEM243,0.4886357,0.14380734,0.45721516,0.06720832,1866.0,2445.0,-579.0,579.0
APLP1,0.48848188,0.11190043,0.41249004,0.112251244,1867.0,2803.0,-936.0,936.0
TEX261,0.4884795,0.13734348,0.5377772,0.14256108,1868.5,1159.0,709.5,709.5
CA5B,0.4884795,0.13257465,0.56264955,0.1196775,1868.5,789.0,1079.5,1079.5
KAZALD1,0.48835048,0.16524215,0.5314538,0.09723408,1870.0,1252.0,618.0,618.0
H2AC7,0.4882241,0.09871568,0.6220851,0.07783483,1871.0,198.0,1673.0,1673.0
HSPD1,0.48814315,0.16890574,0.41373464,0.07033129,1872.0,2792.0,-920.0,920.0
ZRANB2,0.48812196,0.11394237,0.49105233,0.0868391,1873.0,1962.0,-89.0,89.0
MMADHC,0.4879234,0.15129521,0.5393325,0.09190562,1874.0,1129.0,745.0,745.0
FSD1,0.48778033,0.10689825,0.55312043,0.10064696,1875.0,926.0,949.0,949.0
CMTM8,0.487655,0.12548499,0.5443103,0.08589012,1876.0,1058.0,818.0,818.0
ERGIC3,0.48764592,0.14634635,0.4237337,0.10415735,1877.0,2726.0,-849.0,849.0
RASSF6,0.48762977,0.143117,0.51344067,0.0950373,1878.0,1563.0,315.0,315.0
SLC35F1,0.48761648,0.1144409,0.46521762,0.10033876,1879.0,2343.0,-464.0,464.0
PGAM1,0.4875316,0.13181984,0.39042687,0.0970369,1880.0,2902.0,-1022.0,1022.0
SMEK1,0.4874536,0.10836997,0.4507971,0.11255817,1881.0,2516.0,-635.0,635.0
SH3TC2-DT,0.48744592,0.11964285,0.4865516,0.10724457,1882.0,2032.0,-150.0,150.0
BEST2,0.48724762,0.14653581,0.5516436,0.10606159,1883.0,948.0,935.0,935.0
RAB15,0.48724106,0.12639259,0.42008218,0.08499629,1884.0,2750.0,-866.0,866.0
ELFN1,0.48723722,0.10552659,0.46666032,0.10537713,1885.0,2327.0,-442.0,442.0
POMT1,0.48713967,0.11948023,0.4876129,0.06642827,1886.0,2013.0,-127.0,127.0
CCSER2,0.48707125,0.14522423,0.43539548,0.07183961,1887.0,2642.0,-755.0,755.0
TMEM238L,0.4869021,0.09919701,0.39828143,0.111070335,1888.0,2872.0,-984.0,984.0
AKR1C6P,0.48684055,0.11599525,0.6000769,0.08626526,1889.0,365.0,1524.0,1524.0
FBXO32,0.48682708,0.10504788,0.50959,0.079580344,1890.0,1627.0,263.0,263.0
NUPR2,0.48682243,0.14335047,0.4350774,0.111943856,1891.0,2643.0,-752.0,752.0
RPS8,0.48677713,0.10252449,0.5378666,0.09920856,1892.0,1155.0,737.0,737.0
C17orf82,0.48664987,0.17507538,0.6089266,0.07945937,1893.0,285.0,1608.0,1608.0
GPR61,0.4866177,0.10949993,0.39887035,0.09882382,1894.0,2869.0,-975.0,975.0
CASZ1,0.48660502,0.12834188,0.404581,0.11615588,1895.0,2843.0,-948.0,948.0
PDCD1,0.48653713,0.1039868,0.49118936,0.09931099,1896.0,1961.0,-65.0,65.0
HSD11B1L,0.4864751,0.1330843,0.4226079,0.11500061,1897.0,2734.0,-837.0,837.0
FAM102A,0.48642272,0.115023,0.5612008,0.08174903,1898.0,809.0,1089.0,1089.0
SLC25A3,0.48637986,0.11363081,0.57069933,0.10776984,1899.0,693.0,1206.0,1206.0
FAM90A14P,0.48620954,0.09559663,0.33342415,0.07380903,1900.0,2993.0,-1093.0,1093.0
LCE6A,0.48618844,0.19107552,0.5889858,0.09840239,1901.0,475.0,1426.0,1426.0
TCTEX1D2,0.48618227,0.12674296,0.45229316,0.092189044,1902.0,2505.0,-603.0,603.0
KRTAP19-1,0.4861772,0.15686099,0.46044526,0.09187679,1903.0,2399.0,-496.0,496.0
DCAF12L1,0.48613524,0.111779444,0.5022237,0.091234006,1904.0,1742.0,162.0,162.0
LOC440149,0.4861084,0.16435353,0.5648718,0.07102706,1905.0,756.0,1149.0,1149.0
POM121L2,0.48608315,0.15087587,0.4960802,0.09794015,1906.0,1859.0,47.0,47.0
NSUN3,0.48605797,0.12677817,0.652012,0.08178067,1907.0,75.0,1832.0,1832.0
KCTD5,0.48603952,0.09372343,0.47364232,0.088924706,1908.0,2231.0,-323.0,323.0
SIX6,0.48599038,0.12760672,0.5436333,0.07815651,1909.0,1070.0,839.0,839.0
NME4,0.4858985,0.14462495,0.5144664,0.09745027,1910.0,1542.0,368.0,368.0
RACK1,0.48587623,0.14742887,0.669739,0.08209377,1911.0,40.0,1871.0,1871.0
MTMR14,0.48583588,0.16230212,0.6150633,0.076439045,1912.0,238.0,1674.0,1674.0
OXLD1,0.485786,0.13020639,0.5206574,0.075255595,1913.0,1429.0,484.0,484.0
IGFBP5,0.48576933,0.12992209,0.6559967,0.076388665,1914.0,66.0,1848.0,1848.0
PPP6R2,0.48570448,0.14709099,0.49369732,0.090472125,1915.0,1904.0,11.0,11.0
PRDM13,0.48566034,0.12077566,0.4284309,0.0840282,1916.0,2694.0,-778.0,778.0
WIPF3,0.48556885,0.19633916,0.46173355,0.105839744,1917.0,2384.0,-467.0,467.0
TRIM41,0.48551273,0.10916038,0.5413345,0.081715316,1918.0,1098.0,820.0,820.0
PDGFRB,0.48550332,0.12491405,0.375076,0.10073677,1919.0,2952.0,-1033.0,1033.0
EXOSC5,0.4854395,0.12469907,0.5603074,0.087837055,1920.0,819.0,1101.0,1101.0
ANO3,0.48542655,0.12630768,0.4710511,0.08070232,1921.0,2276.0,-355.0,355.0
CLEC12B,0.48541155,0.19150741,0.43070704,0.08186772,1922.0,2675.0,-753.0,753.0
USPL1,0.48539627,0.14935423,0.6394873,0.09661754,1923.0,112.0,1811.0,1811.0
TTC16,0.48530805,0.15557484,0.4994018,0.083179206,1924.0,1794.0,130.0,130.0
CLPTM1,0.48529765,0.110018,0.39099887,0.09721298,1925.0,2898.0,-973.0,973.0
PELO,0.48524478,0.141451,0.5124569,0.09325193,1926.0,1584.0,342.0,342.0
COL9A2,0.48521668,0.13817139,0.5820981,0.09314437,1927.0,550.0,1377.0,1377.0
ATG9A,0.48518145,0.10509004,0.53960395,0.09224381,1928.0,1123.0,805.0,805.0
UBR4,0.48511773,0.1242241,0.43197596,0.08409245,1929.0,2661.0,-732.0,732.0
NPAS3,0.48511454,0.1435533,0.5160409,0.08065209,1930.0,1510.0,420.0,420.0
YTHDF2,0.48509178,0.15567021,0.4365383,0.07367773,1931.0,2634.0,-703.0,703.0
EP400,0.48506215,0.11572855,0.5130246,0.16117007,1932.0,1572.0,360.0,360.0
CRB3,0.48494756,0.113626,0.46220744,0.08116204,1933.0,2378.0,-445.0,445.0
LINC01252,0.48469776,0.119395256,0.586791,0.08533699,1934.0,496.0,1438.0,1438.0
NDUFC2,0.48462364,0.13345322,0.4126678,0.080929816,1935.0,2801.0,-866.0,866.0
RXFP3,0.4845932,0.12139063,0.55558693,0.08589751,1936.0,893.0,1043.0,1043.0
KCNH4,0.4845558,0.12408536,0.5315647,0.0769141,1937.0,1248.5,688.5,688.5
ACTBL2,0.4845536,0.15532109,0.48702586,0.09174789,1938.0,2021.0,-83.0,83.0
OR4N5,0.4845301,0.104415976,0.51263833,0.101773776,1939.0,1580.0,359.0,359.0
SLC30A4,0.48422575,0.13516194,0.5299389,0.09772006,1940.0,1276.0,664.0,664.0
CECR9,0.484127,0.13568644,0.56183076,0.09576484,1941.0,804.0,1137.0,1137.0
GNB2,0.48390886,0.12996107,0.456421,0.075600676,1942.0,2457.0,-515.0,515.0
COMP,0.48385254,0.14000717,0.48697242,0.09948386,1943.0,2025.0,-82.0,82.0
MAGEA6,0.48381305,0.13379855,0.52546066,0.08363546,1944.0,1347.0,597.0,597.0
CDC14B,0.48376504,0.14908054,0.6143451,0.07936579,1945.0,245.0,1700.0,1700.0
EXOSC8,0.48363024,0.120907165,0.40216342,0.090452604,1946.0,2857.0,-911.0,911.0
PEX2,0.4836141,0.14958574,0.47137937,0.13183664,1947.0,2270.0,-323.0,323.0
CDC6,0.4835927,0.13442577,0.49319392,0.087733746,1948.0,1915.0,33.0,33.0
TEX101,0.48352814,0.10759247,0.5760831,0.09647879,1949.0,620.0,1329.0,1329.0
GIPC1,0.48351395,0.15322106,0.4750999,0.092443354,1950.0,2209.0,-259.0,259.0
TNFRSF4,0.48349485,0.12644567,0.41689375,0.083684646,1951.0,2771.0,-820.0,820.0
PRMT3,0.4834814,0.11830886,0.6535075,0.07556536,1952.0,70.0,1882.0,1882.0
PGGHG,0.48343912,0.13112967,0.49297443,0.09382048,1953.0,1919.0,34.0,34.0
ELFN2,0.48331094,0.1545433,0.43952534,0.10353719,1954.0,2611.0,-657.0,657.0
UBXN11,0.48327875,0.09861554,0.5021766,0.077689774,1955.0,1744.0,211.0,211.0
SLC36A4,0.48326603,0.12333244,0.5077436,0.083039746,1956.0,1662.0,294.0,294.0
OR10A6,0.48325962,0.12492648,0.62998194,0.08639586,1957.0,159.0,1798.0,1798.0
TRIT1,0.48322186,0.13143875,0.60597956,0.10499379,1958.0,313.0,1645.0,1645.0
LINC03007,0.48294032,0.11130847,0.6434827,0.0806772,1959.0,97.0,1862.0,1862.0
PRDM11,0.48292673,0.11614312,0.4483271,0.09941275,1960.0,2540.0,-580.0,580.0
LOC100128563,0.4827904,0.12957361,0.5583704,0.07010106,1961.0,849.0,1112.0,1112.0
HOXB4,0.48257595,0.12871492,0.57774776,0.06804257,1962.0,598.0,1364.0,1364.0
ALOX12P2,0.48245376,0.10101834,0.4934611,0.09078075,1963.0,1910.0,53.0,53.0
RPUSD3,0.4823002,0.116448335,0.49863797,0.114387974,1964.0,1804.0,160.0,160.0
PHKA2,0.48229945,0.11599904,0.5589458,0.11634927,1965.0,840.0,1125.0,1125.0
TAFA4,0.48224834,0.1296298,0.69789124,0.085243344,1966.0,5.0,1961.0,1961.0
EBLN1,0.48224282,0.12991299,0.51330703,0.09420673,1967.0,1568.0,399.0,399.0
DCDC5,0.4821178,0.16566344,0.5307802,0.080212116,1968.0,1268.0,700.0,700.0
CACNA2D3,0.48205614,0.14787136,0.47902456,0.08051505,1969.0,2145.0,-176.0,176.0
CPLANE2,0.4818744,0.12085363,0.57583594,0.087265894,1970.0,623.0,1347.0,1347.0
FAM86B1,0.48176754,0.107068025,0.51929265,0.09284945,1971.0,1451.0,520.0,520.0
CLN8,0.48176348,0.13633436,0.5794631,0.08181748,1972.0,589.0,1383.0,1383.0
AHR,0.48173907,0.17257814,0.47032717,0.074378595,1973.0,2291.0,-318.0,318.0
SREBF1,0.48173282,0.13518181,0.4641351,0.07243145,1974.0,2354.0,-380.0,380.0
TAT,0.48164234,0.11761605,0.58755803,0.07420537,1975.0,487.0,1488.0,1488.0
KIF7,0.48143703,0.19534162,0.5578434,0.10928548,1976.0,858.0,1118.0,1118.0
FIZ1,0.48142266,0.11291659,0.504766,0.073631145,1977.0,1699.0,278.0,278.0
LHFPL2,0.4813921,0.1258336,0.58941996,0.078535266,1978.0,469.0,1509.0,1509.0
